,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Tenure_ratio,tenure_ratio
1077,4361-BKAXE,41,1,0.0,Bank transfer (automatic),114.5,4527.45,Yes,2.792682926829268,0.009055870302267281
1078,9845-PEEKO,59,1,,Credit card (automatic),79.2,4590.35,No,1.3423728813559324,0.012853050420991862
1079,0455-XFASS,3,1,0.0,Electronic check,69.55,200.2,No,23.183333333333334,0.014985014985014986
1080,0301-KOBTQ,32,1,,Bank transfer (automatic),20.05,614.45,No,0.6265625,0.05207909512572219
1081,1751-NCDLI,46,1,0.0,Electronic check,98.85,4564.9,No,2.148913043478261,0.010076891060045128
1083,9878-TNQGW,2,1,0.0,Electronic check,80.95,171.15,Yes,40.475,0.011685655857434998
1084,9170-ARBTB,52,1,1.0,Credit card (automatic),19.6,1012.4,No,0.37692307692307697,0.05136309758988542
1085,4441-NIHPT,13,1,0.0,Electronic check,74.3,940.35,Yes,5.7153846153846155,0.013824639761790823
1086,8999-BOHSE,11,1,0.0,Bank transfer (automatic),89.7,1047.7,Yes,8.154545454545454,0.010499188699055072
1087,7241-AJHFS,32,1,0.0,Bank transfer (automatic),87.65,2766.4,No,2.7390625,0.01156737998843262
1088,7029-RPUAV,17,1,0.0,Credit card (automatic),100.45,1622.45,Yes,5.908823529411765,0.010477980831458596
1089,4546-FOKWR,16,1,0.0,Credit card (automatic),74.75,1129.35,No,4.671875,0.01416744144862089
1090,9036-CSKBW,51,1,1.0,Bank transfer (automatic),107.45,5680.9,No,2.1068627450980393,0.008977450756042176
1091,5832-TRLPB,29,1,1.0,Bank transfer (automatic),75.35,2243.9,No,2.598275862068965,0.012923927091225099
1092,8590-YFFQO,70,1,,Credit card (automatic),64.95,4523.25,No,0.9278571428571429,0.015475598297684186
1093,8659-IOOPU,71,1,,Electronic check,100.45,7159.7,No,1.4147887323943662,0.009916616618014722
1094,1338-CECEE,41,1,1.0,Bank transfer (automatic),68.5,2839.95,No,1.670731707317073,0.0144368738886248
1095,7439-DKZTW,1,1,0.0,Electronic check,80.55,80.55,No,80.55,0.012414649286157667
1096,4646-QZXTF,7,1,0.0,Bank transfer (automatic),81.25,580.1,No,11.607142857142858,0.012066885019824168
1097,4607-CHPCA,25,1,1.0,Electronic check,90.4,2178.6,Yes,3.616,0.011475259340861105
1098,9742-XOKTS,67,1,1.0,Electronic check,89.55,6038.55,No,1.3365671641791044,0.011095378857507183
1099,6921-OZMFH,5,1,0.0,Mailed check,55.7,259.4,No,11.14,0.01927525057825752
1100,9578-FOMUK,15,1,0.0,Electronic check,24.8,324.15,No,1.6533333333333333,0.04627487274409996
1101,4712-UYOOI,20,1,0.0,Electronic check,20.0,417.65,No,1.0,0.04788698671136119
1102,8824-RWFXJ,3,1,0.0,Mailed check,56.15,168.15,Yes,18.716666666666665,0.01784121320249777
1103,7722-CVFXN,54,1,1.0,Electronic check,105.2,5637.85,No,1.9481481481481482,0.009578119318534547
1104,8717-VCTXJ,42,1,1.0,Mailed check,19.55,839.4,No,0.4654761904761905,0.05003573981415297
1105,7363-QTBIW,9,1,0.0,Electronic check,79.75,769.1,No,8.86111111111111,0.011701989338187491
1106,4159-NAAIX,63,1,,Bank transfer (automatic),97.45,6253.0,No,1.5468253968253969,0.010075163921317767
1107,0971-QIFJK,69,1,,Bank transfer (automatic),24.25,1641.8,No,0.35144927536231885,0.0420270434888537
1108,9397-TZSHA,69,1,,Credit card (automatic),24.6,1678.05,No,0.3565217391304348,0.041119156163403954
1109,3391-JSQEW,40,1,0.0,Mailed check,50.15,2058.5,No,1.25375,0.019431624969638087
1110,0343-QLUZP,60,0,,Bank transfer (automatic),39.6,2424.5,No,0.66,0.024747370591874613
1111,9763-PDTKK,4,1,0.0,Bank transfer (automatic),94.4,387.2,Yes,23.6,0.010330578512396695
1112,2176-LVPNX,71,1,,Mailed check,89.85,6293.45,No,1.2654929577464789,0.011281570521732913
1113,7627-JKIAZ,37,1,0.0,Credit card (automatic),78.95,2839.65,Yes,2.133783783783784,0.01302977479618967
1114,3312-UUMZW,32,1,0.0,Credit card (automatic),98.85,3145.9,No,3.0890625,0.010171969865539273
1115,1271-UODNO,39,1,,Credit card (automatic),53.85,2200.7,No,1.3807692307692307,0.01772163402553733
1116,8461-EFQYM,38,1,1.0,Electronic check,24.25,914.4,No,0.6381578947368421,0.0415573053368329
1117,6900-RBKER,52,1,,Credit card (automatic),89.45,4577.75,No,1.7201923076923078,0.01135929222871498
1118,6891-JPYFF,48,1,0.0,Credit card (automatic),105.25,4997.5,No,2.1927083333333335,0.0096048024012006
1119,1459-QNFQT,70,0,,Bank transfer (automatic),59.5,4144.8,No,0.85,0.016888631538313065
1120,1047-NNCBF,20,1,0.0,Credit card (automatic),70.55,1493.55,No,3.5275,0.01339091426467142
1121,3696-XRIEN,50,1,1.0,Credit card (automatic),82.5,4179.1,No,1.65,0.011964298533176999
1122,4081-DYXAV,19,0,1.0,Credit card (automatic),44.85,893.55,Yes,2.360526315789474,0.02126349952436909
1123,0074-HDKDG,25,1,1.0,Bank transfer (automatic),61.6,1611.0,No,2.464,0.015518311607697082
1124,8791-GFXLZ,12,1,0.0,Bank transfer (automatic),49.05,593.05,No,4.0874999999999995,0.020234381586712757
1125,8111-SLLHI,39,1,0.0,Electronic check,105.65,4284.8,Yes,2.708974358974359,0.009101941747572815
1126,0927-LCSMG,7,1,0.0,Mailed check,74.65,544.55,Yes,10.664285714285715,0.012854650628959692
1127,9330-DHBFL,23,1,1.0,Mailed check,66.25,1533.8,No,2.880434782608696,0.014995436171599949
1128,0098-BOWSO,27,1,0.0,Electronic check,19.4,529.8,No,0.7185185185185184,0.05096262740656852
1129,3452-ABWRL,47,1,0.0,Credit card (automatic),86.05,3865.6,No,1.8308510638297872,0.012158526490066225
1130,5859-HZYLF,26,1,,Credit card (automatic),19.15,515.75,No,0.7365384615384615,0.050412021328162866
1131,8257-RZAHR,14,1,0.0,Bank transfer (automatic),64.7,941.0,Yes,4.621428571428572,0.01487778958554729
1132,5293-WXJAK,11,1,0.0,Bank transfer (automatic),104.05,1133.65,Yes,9.459090909090909,0.00970317117276055
1133,3156-QLHBO,2,1,0.0,Mailed check,19.25,48.35,No,9.625,0.04136504653567735
1134,2208-NQBCT,26,1,0.0,Electronic check,81.95,2070.05,No,3.151923076923077,0.01256008308978044
1135,1779-PWPMG,72,1,,Bank transfer (automatic),114.65,8333.95,No,1.5923611111111111,0.008639360687309139
1136,6621-NRZAK,63,1,,Credit card (automatic),20.0,1209.25,No,0.31746031746031744,0.05209840810419682
1137,0831-JNISG,71,1,,Mailed check,19.8,1396.25,No,0.27887323943661974,0.050850492390331244
1138,0774-IFUVM,11,1,0.0,Bank transfer (automatic),65.15,723.35,No,5.922727272727273,0.01520702287965715
1139,3082-WQRVY,14,1,1.0,Mailed check,19.65,228.65,No,1.4035714285714285,0.06122895254756178
1140,9553-DLCLU,13,1,,Credit card (automatic),88.95,1161.75,No,6.842307692307693,0.011190015063481816
1141,1641-BYBTK,6,1,0.0,Mailed check,20.2,98.35,No,3.3666666666666667,0.06100660904931368
1142,2460-NGXBJ,11,1,0.0,Credit card (automatic),75.2,775.3,No,6.836363636363637,0.014188056236295628
1143,2446-ZKVAF,18,1,0.0,Credit card (automatic),56.8,1074.65,No,3.1555555555555554,0.016749639417484762
1144,0841-NULXI,1,0,0.0,Electronic check,35.55,35.55,Yes,35.55,0.028129395218002815
1145,3522-CDKHF,32,1,0.0,Bank transfer (automatic),75.5,2324.7,No,2.359375,0.013765217017249538
1146,1430-SFQSA,29,0,1.0,Mailed check,35.6,1072.6,No,1.2275862068965517,0.027037106097333584
1147,0411-EZJZE,3,1,0.0,Electronic check,60.25,170.5,No,20.083333333333332,0.017595307917888565
1148,7851-WZEKY,2,1,0.0,Electronic check,95.15,196.9,Yes,47.575,0.01015744032503809
1149,8844-TONUD,13,1,0.0,Mailed check,96.65,1162.85,Yes,7.434615384615385,0.011179429849077698
1150,8807-ARQET,41,0,0.0,Electronic check,40.35,1677.85,No,0.9841463414634146,0.024436034210447898
1151,8992-CEUEN,1,1,0.0,Electronic check,18.85,18.85,No,18.85,0.05305039787798408
1152,4320-QMLLA,7,1,0.0,Mailed check,54.85,370.4,No,7.835714285714286,0.018898488120950324
1153,8777-PVYGU,52,1,1.0,Mailed check,64.3,3410.6,No,1.2365384615384616,0.01524658417873688
1154,8292-ITGYJ,45,1,,Bank transfer (automatic),24.65,1138.8,No,0.5477777777777777,0.03951527924130664
1155,6870-ZWMNX,70,1,,Credit card (automatic),76.1,5264.25,No,1.087142857142857,0.013297240822529326
1156,0621-CXBKL,53,1,,Mailed check,18.7,1005.7,No,0.35283018867924526,0.05269961221040071
1157,5268-DSMNQ,62,1,1.0,Credit card (automatic),97.95,5936.55,No,1.5798387096774194,0.010443776267360672
1158,5334-JLAXU,60,1,0.0,Credit card (automatic),94.1,5475.9,No,1.5683333333333331,0.010957102941982141
1159,4086-YQSNZ,3,1,0.0,Electronic check,80.4,224.05,Yes,26.8,0.013389868332961392
1160,6242-MBHPK,23,1,0.0,Electronic check,95.1,2326.05,No,4.134782608695652,0.009888007566475355
1161,5868-CZJDR,1,0,0.0,Mailed check,31.35,31.35,Yes,31.35,0.03189792663476874
1162,9359-UGBTK,67,1,1.0,Bank transfer (automatic),72.35,4991.5,No,1.0798507462686566,0.013422818791946308
1163,0135-NMXAP,12,1,0.0,Bank transfer (automatic),89.75,1052.4,Yes,7.479166666666667,0.011402508551881413
1164,4782-OSFXZ,71,1,,Bank transfer (automatic),82.7,5831.2,No,1.1647887323943662,0.012175881465221567
1165,6479-OAUSD,25,1,1.0,Credit card (automatic),19.9,510.8,No,0.7959999999999999,0.04894283476898982
1166,7129-ACFOG,5,1,0.0,Electronic check,53.8,283.95,No,10.76,0.017608733932030288
1167,4189-NAKJS,26,1,1.0,Credit card (automatic),51.55,1295.4,No,1.9826923076923075,0.02007102053419793
1168,5562-BETPV,1,1,1.0,Mailed check,19.65,19.65,No,19.65,0.050890585241730284
1169,1282-IHQAC,70,0,1.0,Credit card (automatic),44.05,3011.65,No,0.6292857142857142,0.023243072734215463
1170,9127-FHJBZ,72,1,,Electronic check,114.0,8093.15,No,1.5833333333333333,0.008896412398139167
1171,6270-OMFIW,60,1,1.0,Electronic check,94.4,5610.25,Yes,1.5733333333333335,0.01069471057439508
1172,1641-RQDAY,32,1,0.0,Electronic check,100.4,3217.65,No,3.1375,0.009945146302425684
1173,0107-WESLM,1,1,0.0,Electronic check,19.85,19.85,Yes,19.85,0.05037783375314861
1174,6994-ORCWG,14,1,1.0,Mailed check,54.25,773.2,No,3.875,0.018106570098292807
1175,1346-UFHAX,13,1,0.0,Credit card (automatic),80.0,1029.35,No,6.153846153846154,0.012629329188322729
1176,3992-YWPKO,6,1,0.0,Credit card (automatic),109.9,669.45,Yes,18.316666666666666,0.008962581223392337
1177,2933-XEUJM,46,1,,Mailed check,79.2,3593.8,No,1.7217391304347827,0.012799821915521174
1178,0125-LZQXK,15,1,0.0,Electronic check,101.35,1553.95,Yes,6.756666666666666,0.009652820232311206
1179,5461-QKNTN,43,1,0.0,Electronic check,94.3,3953.15,No,2.1930232558139533,0.0108774015658399
1180,4835-YSJMR,39,1,,Bank transfer (automatic),49.8,1971.15,No,1.2769230769230768,0.019785404459325775
1181,8399-YNDCH,21,1,0.0,Bank transfer (automatic),60.05,1236.15,Yes,2.8595238095238096,0.016988229583788372
1182,3164-YAXFY,57,0,0.0,Electronic check,53.75,3196.0,No,0.9429824561403509,0.01783479349186483
1183,0887-WBJVH,53,1,1.0,Electronic check,93.45,4872.2,No,1.7632075471698114,0.01087804277328517
1184,4660-IRIBM,18,1,0.0,Mailed check,87.9,1500.5,No,4.883333333333334,0.011996001332889037
1185,5673-FSSMF,1,1,0.0,Electronic check,60.15,60.15,Yes,60.15,0.01662510390689942
1186,7670-ZBPOQ,58,1,1.0,Bank transfer (automatic),61.05,3478.75,No,1.0525862068965517,0.016672655407833272
1187,8089-UZWLX,71,1,,Bank transfer (automatic),104.05,7413.55,No,1.4654929577464788,0.00957705822446736
1188,0080-OROZO,35,1,1.0,Electronic check,99.25,3532.0,No,2.835714285714286,0.009909399773499434
1189,3916-NRPAP,3,1,0.0,Credit card (automatic),85.7,256.75,No,28.566666666666666,0.011684518013631937
1190,6807-SIWJI,38,1,1.0,Electronic check,104.85,3887.25,No,2.759210526315789,0.009775548266769567
1191,8221-HVAYI,35,1,,Credit card (automatic),69.15,2490.15,No,1.975714285714286,0.01405537819006887
1192,1579-KLYDT,7,1,0.0,Electronic check,90.45,593.45,Yes,12.921428571428573,0.011795433482180468
1193,5232-NXPAY,47,1,,Mailed check,74.45,3510.3,No,1.5840425531914895,0.013389169016893143
1194,8967-SZQAS,14,1,0.0,Electronic check,50.45,765.45,No,3.6035714285714286,0.018289894833104708
1195,4468-KAZHE,20,1,0.0,Electronic check,60.0,1259.35,No,3.0,0.015881208559971414
1196,0455-ENTCR,66,1,,Electronic check,85.25,5538.35,No,1.2916666666666667,0.011916906659925789
1197,8944-AILEF,15,1,0.0,Credit card (automatic),19.45,340.85,No,1.2966666666666666,0.0440076279888514
1198,5542-NKVRU,42,1,,Bank transfer (automatic),20.75,844.45,No,0.49404761904761907,0.0497365148913494
1199,7126-RBHSD,17,1,0.0,Electronic check,78.9,1348.95,No,4.641176470588236,0.01260239445494644
1200,5370-IIVVL,37,1,1.0,Credit card (automatic),104.5,3778.0,No,2.824324324324324,0.009793541556379036
1201,6789-HJBWG,12,1,0.0,Electronic check,49.4,611.65,No,4.116666666666666,0.01961906318973269
1202,3927-NLNRY,53,1,1.0,Bank transfer (automatic),94.25,4867.95,Yes,1.778301886792453,0.01088753992953913
1203,9087-EYCPR,60,1,,Mailed check,25.0,1505.05,No,0.4166666666666667,0.0398657851898608
1204,6791-YBNAK,18,0,0.0,Credit card (automatic),25.55,467.85,No,1.4194444444444445,0.03847386983007374
1205,6358-LYNGM,1,1,0.0,Electronic check,74.9,74.9,Yes,74.9,0.013351134846461948
1206,6077-BDPXA,3,1,0.0,Electronic check,70.15,194.2,No,23.383333333333336,0.015447991761071062
1207,0013-MHZWF,9,1,0.0,Credit card (automatic),69.4,571.45,No,7.711111111111112,0.015749409397147605
1208,5494-HECPR,1,1,0.0,Electronic check,80.25,80.25,Yes,80.25,0.012461059190031152
1209,8268-YDIXR,56,1,1.0,Electronic check,93.15,5253.95,No,1.6633928571428573,0.010658647303457398
1210,9824-BEMCV,17,1,0.0,Electronic check,69.0,1149.65,Yes,4.0588235294117645,0.014787109120167006
1211,1373-ORVIZ,11,1,0.0,Electronic check,66.35,740.8,Yes,6.031818181818181,0.014848812095032398
1212,4291-SHSBH,7,1,0.0,Electronic check,69.55,521.35,No,9.935714285714285,0.013426680732713149
1213,6980-IMXXE,69,1,,Bank transfer (automatic),20.2,1412.65,No,0.2927536231884058,0.04884437050932644
1214,9866-QEVEE,19,1,0.0,Bank transfer (automatic),86.0,1532.45,Yes,4.526315789473684,0.012398446931384383
1215,9897-KXHCM,3,1,0.0,Electronic check,80.3,250.05,Yes,26.766666666666666,0.011997600479904018
1216,0040-HALCW,54,1,,Credit card (automatic),20.4,1090.6,No,0.37777777777777777,0.049514028974876216
1217,0784-GTUUK,62,1,1.0,Credit card (automatic),23.75,1446.8,No,0.38306451612903225,0.042853193254077965
1218,7979-CORPM,24,1,0.0,Credit card (automatic),90.55,2282.55,Yes,3.7729166666666667,0.010514556088585134
1219,2294-DMMUS,62,1,0.0,Credit card (automatic),70.45,4300.45,No,1.136290322580645,0.014417095885314328
1220,0872-JCPIB,17,1,0.0,Bank transfer (automatic),65.75,1111.2,No,3.8676470588235294,0.015298776097912166
1221,3055-MJDSB,9,0,0.0,Mailed check,24.6,190.1,No,2.7333333333333334,0.04734350341925302
1222,9091-WTUUY,64,1,,Mailed check,69.25,4447.75,No,1.08203125,0.014389297959642515
1223,1618-CFHME,2,1,0.0,Electronic check,75.9,143.35,Yes,37.95,0.013951866062085804
1224,3165-HDOEW,1,1,0.0,Mailed check,45.85,45.85,Yes,45.85,0.021810250817884406
1225,6581-NQCBA,16,0,0.0,Electronic check,49.95,810.2,Yes,3.121875,0.01974821031843989
1226,7115-IRDHS,72,1,,Bank transfer (automatic),24.65,1830.05,No,0.3423611111111111,0.03934318734460807
1227,8496-DMZUK,30,1,1.0,Bank transfer (automatic),90.4,2820.65,No,3.0133333333333336,0.0106358463474731
1228,2040-VZIKE,49,1,0.0,Mailed check,100.85,4847.35,No,2.0581632653061224,0.010108616047943721
1229,9068-VPWQQ,61,1,,Credit card (automatic),75.35,4729.3,No,1.2352459016393442,0.012898314761169729
1230,0178-SZBHO,47,1,0.0,Electronic check,87.2,4017.45,No,1.8553191489361702,0.011698963272722747
1231,0384-RVBPI,20,1,0.0,Credit card (automatic),64.4,1398.6,No,3.22,0.014300014300014301
1232,1689-MRZQR,34,1,0.0,Electronic check,78.3,2564.3,Yes,2.302941176470588,0.013258979058612485
1233,1299-AURJA,70,1,,Bank transfer (automatic),24.7,1685.9,No,0.35285714285714287,0.04152084939794768
1234,4525-VZCZG,54,1,1.0,Electronic check,105.85,5826.65,No,1.960185185185185,0.00926776106338977
1235,1543-LLLFT,61,1,1.0,Mailed check,98.3,6066.55,No,1.6114754098360655,0.01005513842299165
1236,5835-BEQEU,3,1,0.0,Electronic check,76.95,228.4,Yes,25.650000000000002,0.013134851138353765
1237,2788-CJQAQ,13,1,1.0,Mailed check,19.45,270.2,No,1.4961538461538462,0.04811250925240563
1238,5565-FILXA,16,1,0.0,Electronic check,96.15,1529.2,Yes,6.009375,0.010462987182840701
1239,0319-QZTCO,3,1,0.0,Credit card (automatic),58.7,168.6,No,19.566666666666666,0.017793594306049824
1240,2120-SMPEX,25,1,0.0,Mailed check,20.15,536.35,No,0.8059999999999999,0.046611354525962524
1241,0096-FCPUF,30,1,0.0,Mailed check,64.5,1888.45,No,2.15,0.015886044110249145
1242,0668-OGMHD,21,0,0.0,Electronic check,28.5,629.35,No,1.3571428571428572,0.033367760387701596
1243,5552-ZNFSJ,1,1,0.0,Electronic check,45.3,45.3,Yes,45.3,0.02207505518763797
1244,2223-KAGMX,15,1,0.0,Bank transfer (automatic),19.4,289.3,Yes,1.2933333333333332,0.051849291393017624
1245,6507-ZJSUR,23,1,0.0,Electronic check,90.45,2117.25,No,3.932608695652174,0.01086314795135199
1246,9408-HRXRK,45,1,0.0,Electronic check,105.15,4730.9,No,2.336666666666667,0.009511932190492296
1247,5593-SUAOO,24,1,1.0,Bank transfer (automatic),83.15,2033.05,No,3.4645833333333336,0.011804923636900224
1248,7321-PKUYW,11,1,0.0,Electronic check,90.15,987.95,Yes,8.195454545454545,0.01113416670884154
1249,2833-SLKDQ,1,1,0.0,Mailed check,45.05,45.05,Yes,45.05,0.022197558268590458
1250,6766-HFKLA,56,1,,Bank transfer (automatic),103.2,5744.35,No,1.842857142857143,0.009748709601608537
1251,7595-EUIVN,1,1,0.0,Electronic check,75.8,75.8,Yes,75.8,0.013192612137203167
1252,7617-EYGLW,1,1,0.0,Electronic check,19.45,19.45,No,19.45,0.05141388174807198
1253,2026-TGDHM,7,1,0.0,Electronic check,79.3,523.15,Yes,11.328571428571427,0.01338048360890758
1254,9220-ZNKJI,55,1,,Credit card (automatic),88.8,4805.3,No,1.6145454545454545,0.011445695378020102
1255,4030-VPZBD,2,0,0.0,Electronic check,30.9,59.05,Yes,15.45,0.03386960203217612
1256,2226-ICFDO,72,1,,Credit card (automatic),85.9,6110.75,No,1.1930555555555555,0.011782514421306714
1257,0723-VSOBE,45,0,1.0,Electronic check,34.2,1596.6,No,0.76,0.028184892897406992
1258,5529-GIBVH,47,1,,Mailed check,20.15,1046.2,No,0.42872340425531913,0.044924488625501816
1259,4187-CINZD,46,1,1.0,Credit card (automatic),95.25,4424.2,Yes,2.0706521739130435,0.010397359974684689
1260,9992-UJOEL,2,1,0.0,Mailed check,50.3,92.75,No,25.15,0.0215633423180593
1261,4741-WWJQZ,2,1,0.0,Electronic check,80.15,194.55,No,40.075,0.010280133641737342
1262,6625-UTXEW,12,1,0.0,Electronic check,51.25,612.1,No,4.270833333333333,0.019604639764744324
1263,6818-WOBHJ,68,1,0.0,Bank transfer (automatic),89.6,6127.6,Yes,1.3176470588235294,0.011097330112931653
1264,6244-BESBM,69,1,,Credit card (automatic),95.2,6671.7,No,1.3797101449275362,0.010342191645307792
1265,1004-NOZNR,56,1,1.0,Credit card (automatic),94.8,5264.3,No,1.6928571428571428,0.01063769162091826
1266,1251-STYSZ,4,1,0.0,Electronic check,80.25,303.7,No,20.0625,0.01317089232795522
1267,2612-PHGOX,64,1,,Bank transfer (automatic),76.1,4818.8,No,1.1890625,0.013281314850170166
1268,2408-TZMJL,59,1,1.0,Electronic check,110.15,6448.05,Yes,1.866949152542373,0.009150053116833772
1269,8480-PPONV,62,1,,Bank transfer (automatic),115.55,7159.05,No,1.863709677419355,0.008660366948128592
1270,8780-IHCRN,63,1,,Credit card (automatic),24.65,1574.5,No,0.39126984126984127,0.040012702445220705
1271,4598-ZADCK,53,0,1.0,Electronic check,53.6,2879.2,No,1.0113207547169811,0.018407891080855793
1272,1257-SXUXQ,5,1,0.0,Mailed check,19.45,86.05,No,3.8899999999999997,0.05810575246949448
1273,9681-KYGYB,49,1,0.0,Electronic check,88.2,4159.45,No,1.8,0.011780403659137626
1274,7182-OVLBJ,62,1,,Bank transfer (automatic),101.15,6638.35,No,1.631451612903226,0.00933967024938426
1275,5095-ETBRJ,55,1,,Mailed check,56.8,3112.05,No,1.0327272727272727,0.017673237897848686
1276,7005-CYUIL,71,1,,Electronic check,99.4,7168.25,No,1.4000000000000001,0.009904788476964391
1277,4821-WQOYN,72,1,,Credit card (automatic),20.1,1326.25,No,0.2791666666666667,0.05428840716305372
1278,4730-AWNAU,36,0,1.0,Credit card (automatic),60.7,2234.55,No,1.6861111111111111,0.016110626300597435
1279,3452-FLHYD,25,1,1.0,Bank transfer (automatic),20.95,495.15,No,0.838,0.05048975058063213
1280,2388-LAESQ,72,1,,Bank transfer (automatic),114.85,8317.95,No,1.5951388888888889,0.00865597893711792
1281,9531-NSBMR,36,1,1.0,Bank transfer (automatic),19.25,679.8,No,0.5347222222222222,0.0529567519858782
1282,6260-ONULR,1,1,0.0,Mailed check,62.8,62.8,No,62.8,0.01592356687898089
1283,4389-UEFCZ,72,1,,Electronic check,105.5,7544.0,No,1.4652777777777777,0.009544008483563097
1284,8711-LOBKY,59,1,,Mailed check,19.85,1188.25,No,0.3364406779661017,0.04965285083105407
1285,9134-CEQMF,7,1,0.0,Electronic check,89.5,676.7,Yes,12.785714285714286,0.01034431801389094
1286,8985-OOPOS,1,1,1.0,Credit card (automatic),74.1,74.1,No,74.1,0.01349527665317139
1287,8800-ZKRFW,30,1,0.0,Electronic check,107.5,3242.5,No,3.5833333333333335,0.009252120277563608
1288,2616-FLVQC,64,1,,Mailed check,19.55,1240.15,No,0.30546875,0.051606660484618795
